       N        P        K  Soil_pH  Soil_Moisture  Organic_Carbon  Temperature  Humidity  Rainfall  Sunlight_Hours  Wind_Speed Crop_Type  Crop_Yield_ton_per_hectare
0.483221 0.321429 1.000000 0.902941       0.483097        0.138462     0.165000  0.201234  0.332075        0.320000    0.621176     Wheat                        5.92
0.241611 0.678571 0.705426 0.108824       0.502501        0.169231     0.985333  0.010003  0.749524        0.044286    0.201765      Rice                       11.26
0.791946 0.345238 0.736434 0.400000       0.185837        0.661538     0.196000  0.194732  0.725714        0.760000    0.032353     Maize                       12.72
0.375839 0.071429 0.472868 0.761765       0.041208        0.730769     0.086333  0.929143  0.310087        0.572857    0.935294    Cotton                        5.57
0.046980 0.452381 0.116279 0.888235       0.611322        0.653846     0.495667  0.456319  0.386138        0.348571    0.154118    Cotton                        7.96
0.630872 0.809524 0.720930 0.335294       0.658932        0.715385     0.805667  0.130710  0.841889        0.417143    0.513529     Wheat                        9.84
0.778523 0.404762 0.891473 0.164706       0.498300        0.361538     0.354333  0.452484  0.227803        0.078571    0.085294    Cotton                        7.74
0.731544 0.607143 0.426357 0.738235       0.765953        0.000000     0.332000  0.792764  0.059794        0.124286    0.855882      Rice                       10.10
0.127517 0.154762 0.496124 0.773529       0.563913        0.530769     0.197000  0.500834  0.147069        0.418571    0.771765     Wheat                        9.03
0.825503 0.738095 0.410853 0.979412       0.848370        0.592308     0.986000  0.936979  0.684194        0.151429    0.193529 Sugarcane                       77.36
0.348993 0.416667 0.658915 0.138235       0.288258        0.684615     0.342000  0.898466  0.237297        0.190000    0.813529      Rice                        8.15
0.791946 0.273810 0.379845 0.708824       0.243249        0.230769     0.666333  0.473158  0.567163        0.368571    0.341176     Maize                        9.87
0.073826 0.464286 0.806202 0.417647       0.261252        0.169231     0.132333  0.082861  0.393495        0.524286    0.839412 Sugarcane                       72.90
0.107383 0.333333 0.162791 0.914706       0.030606        0.830769     0.449667  0.704568  0.868436        0.557143    0.250588    Cotton                        8.53
0.422819 0.619048 0.302326 0.408824       0.900780        0.838462     0.795667  0.356285  0.487457        0.490000    0.471765    Cotton                        7.17
0.275168 0.250000 0.294574 0.447059       0.999400        0.984615     0.970333  0.785762  0.139408        0.072857    0.261765     Wheat                        7.70
0.624161 0.845238 0.806202 0.126471       0.816763        0.338462     0.177333  0.308770  0.833036        0.080000    0.670000 Sugarcane                       78.28
0.979866 0.166667 0.519380 0.320588       0.412683        0.061538     0.094667  0.330610  0.082431        0.205714    0.054118     Maize                       10.00
0.067114 0.809524 0.046512 0.400000       0.354071        0.476923     0.987667  0.542347  0.828441        0.875714    0.578824    Cotton                        7.69
0.651007 0.750000 0.651163 0.017647       0.774755        0.476923     0.554333  0.024675  0.041240        0.111429    0.737647      Rice                        5.97
0.469799 0.035714 0.581395 0.438235       0.510102        0.038462     0.345333  0.169557  0.003358        0.722857    0.195294    Cotton                        4.65
0.718121 0.880952 0.697674 0.335294       0.939588        0.576923     0.960333  0.851450  0.755691        0.820000    0.237059     Wheat                       10.83
0.382550 0.202381 0.643411 0.802941       0.279656        0.261538     0.390333  0.956652  0.560127        0.104286    0.725882    Potato                       24.30
0.221477 0.488095 0.232558 0.105882       0.323865        0.115385     0.232000  0.192064  0.214860        0.597143    0.415882     Maize                        7.77
0.127517 0.345238 0.759690 0.758824       0.999000        0.607692     0.803667  0.772591  0.966225        0.768571    0.622941     Maize                        9.46
0.328859 0.166667 0.395349 0.714706       0.978396        0.284615     0.314000  0.111704  0.637099        0.802857    0.426471    Cotton                        7.94
0.677852 0.821429 0.860465 0.241176       0.885377        0.561538     0.322000  0.472658  0.238425        0.028571    0.418824 Sugarcane                       74.39
0.919463 0.642857 0.550388 0.082353       0.404681        0.015385     0.445000  0.508503  0.415948        0.535714    0.300588 Sugarcane                       74.58
0.342282 0.619048 0.155039 0.841176       0.837768        0.369231     0.693000  0.563688  0.913426        0.185714    0.585294 Sugarcane                       76.06
0.093960 0.178571 0.116279 0.250000       0.283457        0.869231     0.841667  0.361454  0.203237        0.890000    0.599412     Maize                        8.23
0.557047 0.857143 0.116279 0.144118       0.254851        0.653846     0.226333  0.856285  0.927114        0.464286    0.752353      Rice                        8.55
0.872483 0.392857 0.426357 0.358824       0.546509        0.869231     0.362333  0.303434  0.216629        0.415714    0.501765     Maize                       10.32
0.241611 0.309524 0.627907 0.400000       0.860372        0.738462     0.496333  0.485162  0.023257        0.207143    0.561765     Maize                       11.23
0.838926 0.142857 0.596899 0.326471       0.097419        0.723077     0.025667  0.193731  0.268311        0.195714    0.847647    Potato                       22.74
0.261745 0.309524 0.279070 0.976471       0.565513        0.869231     0.697000  0.572858  0.054371        0.991429    0.040588    Cotton                        4.03
0.476510 0.857143 0.457364 0.879412       0.609922        0.023077     0.566000  0.197066  0.232802        0.067143    0.519412    Cotton                        6.77
0.261745 0.809524 0.077519 0.873529       0.579916        0.423077     0.133667  0.241414  0.271861        0.041429    0.126471 Sugarcane                       73.95
0.369128 0.357143 0.968992 0.400000       0.218444        0.961538     0.130333  0.437312  0.416640        0.265714    0.685294     Maize                       10.31
0.691275 0.023810 0.503876 0.961765       0.064213        0.176923     0.895333  0.277759  0.282579        0.367143    0.894118     Maize                        7.12
0.926174 0.345238 0.968992 0.685294       0.895179        0.653846     0.683333  0.040013  0.711870        0.388571    0.424706     Wheat                       12.92
0.731544 0.238095 0.240310 0.832353       0.574715        0.792308     0.388000  0.796599  0.971111        0.191429    0.635882    Cotton                        5.90
0.906040 0.059524 0.426357 0.500000       0.768154        0.930769     0.338000  0.820273  0.047259        0.938571    0.369412     Wheat                       10.87
0.617450 0.369048 0.031008 0.161765       0.364473        0.869231     0.317000  0.900800  0.513052        0.901429    0.755882     Maize                       10.89
0.624161 0.488095 0.689922 0.888235       0.042609        0.676923     0.654667  0.979993  0.261547        0.497143    0.589412    Potato                       24.65
0.369128 0.726190 0.720930 0.485294       0.259652        0.707692     0.178667  0.113038  0.462727        0.754286    0.607059      Rice                       11.06
0.395973 0.369048 0.550388 0.967647       0.073415        0.346154     0.987333  0.274425  0.704718        0.224286    0.173529    Potato                       24.08
0.919463 0.452381 0.767442 0.255882       0.078216        0.223077     0.687000  0.630710  0.877025        0.854286    0.007059    Potato                       26.91
0.255034 0.750000 0.217054 0.991176       0.214443        0.961538     0.127000  0.876459  0.886911        0.411429    0.625882    Potato                       25.13
0.181208 0.345238 0.449612 0.223529       0.633727        0.976923     0.138000  0.162221  0.162962        0.132857    0.112353    Potato                       24.92
0.322148 0.738095 0.186047 0.367647       0.817964        0.423077     0.648333  0.483494  0.562680        0.792857    0.133529    Potato                       27.68
0.832215 0.357143 0.744186 0.594118       0.821564        0.407692     0.383333  0.978993  0.282783        0.481429    0.163529    Potato                       25.57
0.080537 0.464286 0.775194 0.694118       0.937988        0.453846     0.660000  0.330944  0.497827        0.607143    0.400000     Wheat                        9.81
0.234899 0.380952 0.899225 0.720588       0.656531        0.461538     0.722667  0.491164  0.920242        0.917143    0.244706    Cotton                        8.84
0.671141 0.738095 0.170543 0.476471       0.019804        0.838462     0.538000  0.693898  0.060419        0.572857    0.953529    Potato                       22.95
0.167785 0.285714 0.534884 0.076471       0.377475        0.430769     0.256667  0.421641  0.594218        0.265714    0.677059     Maize                        9.92
0.570470 0.416667 0.604651 0.497059       0.111422        0.884615     0.551000  0.717573  0.359647        0.342857    0.194118     Wheat                        7.96
0.020134 0.273810 0.604651 0.335294       0.777556        0.692308     0.422000  0.147549  0.868324        0.857143    0.804118    Potato                       27.46
0.543624 0.678571 0.751938 0.658824       0.119624        0.969231     0.890333  0.230577  0.218158        0.812857    0.280588    Cotton                        3.99
0.845638 0.452381 0.100775 0.182353       0.106021        0.676923     0.740333  0.386796  0.332900        0.740000    0.800000     Maize                        9.23
0.583893 0.535714 0.217054 0.394118       0.028206        0.415385     0.619000  0.983995  0.020044        0.128571    0.468824     Maize                        8.48
0.845638 0.904762 0.666667 0.964706       0.955791        0.915385     0.039667  0.348783  0.429916        0.194286    0.480000     Wheat                        7.89
0.798658 0.107143 0.069767 0.088235       0.785957        0.230769     0.990333  0.915639  0.633313        0.702857    0.382353     Wheat                        8.24
0.140940 0.964286 0.356589 0.602941       0.333467        0.961538     0.566333  0.874958  0.195993        0.278571    0.247059    Cotton                        6.31
0.865772 0.369048 0.023256 0.091176       0.376475        0.046154     0.259000  0.755919  0.635762        0.711429    0.687059      Rice                        9.27
0.201342 0.416667 0.085271 0.155882       0.059412        0.638462     0.591667  0.370290  0.744865        0.692857    0.503529     Wheat                        7.04
0.791946 0.321429 0.317829 0.605882       0.158032        0.015385     0.818000  0.330443  0.192251        0.588571    0.008824    Cotton                        6.55
0.067114 0.178571 0.023256 0.444118       0.311462        0.207692     0.538667  0.639713  0.755427        0.988571    0.321765     Maize                       11.53
0.302013 0.178571 0.643411 0.547059       0.387878        0.461538     0.777000  0.232411  0.933025        0.874286    0.766471    Cotton                        8.20
0.637584 0.202381 0.705426 0.879412       0.620124        0.161538     0.413000  0.360453  0.222328        0.120000    0.295294     Wheat                        7.05
0.060403 0.083333 0.705426 0.817647       0.350470        0.992308     0.590000  0.815272  0.134798        0.732857    0.685294 Sugarcane                       74.51
0.852349 0.940476 0.038760 0.888235       0.954791        0.769231     0.422333  0.210570  0.333320        0.848571    0.202941     Wheat                        8.93
0.657718 0.880952 0.263566 0.617647       0.342869        0.853846     0.527667  0.828276  0.190546        0.871429    0.756471    Cotton                        7.51
0.744966 0.821429 0.496124 0.488235       0.941788        0.976923     0.167667  0.552017  0.775415        0.514286    0.427647    Potato                       27.74
0.395973 0.000000 0.434109 0.458824       0.729946        0.676923     0.598667  0.511504  0.132624        0.857143    0.008235    Potato                       23.92
0.577181 0.726190 0.093023 0.741176       0.899980        0.269231     0.979000  0.613705  0.022265        0.854286    0.649412 Sugarcane                       75.38
0.966443 0.892857 0.131783 0.520588       0.703341        0.753846     0.764667  0.631377  0.351731        0.554286    0.576471     Wheat                       11.18
0.429530 0.440476 0.666667 0.105882       0.568714        0.584615     0.320000  0.558353  0.784900        0.541429    0.570000      Rice                        9.78
0.375839 0.523810 0.875969 0.141176       0.509102        0.269231     0.864000  0.701567  0.651391        0.615714    0.951765 Sugarcane                       75.49
0.704698 0.678571 0.193798 0.355882       0.291458        0.369231     0.895667  0.357953  0.530562        0.157143    0.374118    Cotton                        9.53
0.053691 0.952381 0.503876 0.067647       0.298260        0.607692     0.176667  0.810770  0.457932        0.738571    0.900588 Sugarcane                       73.37
0.140940 0.000000 0.193798 0.238235       0.223245        0.392308     0.053000  0.221074  0.649566        0.890000    0.002353 Sugarcane                       72.28
0.939597 0.369048 0.968992 0.655882       0.385677        0.238462     0.572333  0.714405  0.492187        0.560000    0.962941    Cotton                        8.16
0.590604 0.083333 0.434109 0.011765       0.127025        0.430769     0.476000  0.385462  0.775026        0.737143    0.551765      Rice                        9.74
0.114094 0.464286 0.186047 0.602941       0.387678        0.230769     0.714667  0.694898  0.866663        0.522857    0.509412    Cotton                        8.19
0.765101 0.654762 0.224806 0.773529       0.833967        0.876923     0.293000  0.032344  0.173444        0.561429    0.891176 Sugarcane                       72.94
0.966443 0.738095 0.201550 0.170588       0.870374        0.692308     0.380333  0.390297  0.231814        0.577143    0.635882    Cotton                        8.41
0.953020 0.869048 0.775194 0.182353       0.642929        0.376923     0.264000  0.963321  0.513676        0.255714    0.521765     Maize                       11.60
0.704698 0.869048 0.077519 0.029412       0.256851        0.946154     0.292000  0.572858  0.866003        0.765714    0.384118    Cotton                        7.89
0.093960 0.416667 0.968992 0.511765       0.240448        0.392308     0.009333  0.499333  0.918657        0.417143    0.659412      Rice                       12.38
0.416107 0.666667 0.224806 0.655882       0.278056        0.576923     0.510667  0.247416  0.125616        0.060000    0.052941    Cotton                        7.28
0.080537 0.869048 0.720930 0.455882       0.500100        0.515385     0.473000  0.491497  0.303031        0.484286    0.247647     Maize                        9.97
0.536913 0.976190 0.891473 0.388235       0.976595        0.123077     0.356000  0.823441  0.769775        0.124286    0.100588    Potato                       27.59
0.208054 0.523810 0.108527 0.455882       0.109222        0.423077     0.540333  0.338446  0.933926        0.798571    0.505294     Maize                       11.66
0.912752 0.928571 0.263566 0.782353       0.500700        0.076923     0.391667  0.564855  0.080955        0.171429    0.096471    Potato                       25.68
0.261745 0.940476 0.294574 0.032353       0.682336        0.169231     0.432667  0.673558  0.469502        0.902857    0.811176 Sugarcane                       73.66
0.986577 0.011905 0.178295 0.782353       0.245649        0.784615     0.002000  0.400800  0.495694        0.888571    0.291176    Cotton                        6.49
0.543624 0.797619 0.054264 0.667647       0.969394        0.300000     0.066333  0.282928  0.008313        0.888571    0.622353    Cotton                        7.93
0.510067 0.583333 0.325581 0.241176       0.349070        0.092308     0.150667  0.155385  0.854544        0.317143    0.333529      Rice                       10.01
0.503356 0.333333 0.643411 0.523529       0.932587        0.715385     0.184000  0.101034  0.107174        0.317143    0.699412    Cotton                        6.62
0.248322 0.952381 0.356589 0.050000       0.597520        0.800000     0.452333  0.241080  0.837695        0.362857    0.353529     Wheat                        7.45
0.469799 0.107143 0.193798 0.379412       0.004001        0.576923     0.875000  0.019340  0.020704        0.881429    0.379412     Maize                        7.36
0.315436 0.309524 0.775194 0.173529       0.311262        0.915385     0.406000  0.760253  0.983318        0.381429    0.480000      Rice                       12.23
0.114094 0.166667 0.480620 0.023529       0.021604        0.846154     0.627333  0.111704  0.524950        0.565714    0.323529    Potato                       22.48
0.959732 0.702381 0.713178 0.355882       0.381476        0.553846     0.025667  0.899133  0.298716        0.971429    0.170588      Rice                       10.29
0.255034 0.357143 0.418605 0.726471       0.932787        0.738462     0.855000  0.510670  0.606353        0.698571    0.437059    Potato                       25.58
0.590604 0.238095 0.550388 0.920588       0.779156        0.330769     0.113000  0.456986  0.283675        0.797143    0.663529 Sugarcane                       74.53
0.409396 0.702381 0.457364 0.661765       0.620324        0.638462     0.284333  0.064688  0.107510        0.458571    0.325882    Cotton                        6.44
0.939597 0.678571 0.217054 0.402941       0.538708        0.976923     0.816667  0.133211  0.252001        0.757143    0.809412    Cotton                        7.59
0.724832 0.476190 0.139535 1.000000       0.372675        0.800000     0.265000  0.856952  0.841008        0.798571    0.820588    Cotton                        6.42
0.536913 0.535714 0.558140 0.282353       0.211642        0.376923     0.258000  0.672891  0.246898        0.682857    0.208824    Potato                       26.84
0.892617 0.523810 0.775194 0.188235       0.062613        0.930769     0.603000  0.094365  0.410821        1.000000    0.270000 Sugarcane                       75.46
0.510067 0.297619 0.434109 0.464706       0.190238        0.823077     0.903333  0.681227  0.549509        0.078571    0.002353    Cotton                        7.34
0.597315 0.595238 0.519380 0.505882       0.351670        0.038462     0.213667  0.130877  0.870213        0.832857    0.352941    Cotton                       10.53
0.087248 0.416667 0.666667 0.355882       0.520104        0.746154     0.620667  0.732744  0.010562        0.217143    0.912941     Maize                       10.80
0.630872 0.607143 0.790698 0.694118       0.204441        0.976923     0.600333  0.944648  0.882320        0.627143    0.782353    Cotton                       10.68
0.355705 0.952381 0.550388 0.185294       0.974595        0.315385     0.659667  0.758419  0.741275        0.817143    0.960588      Rice                        8.99
0.879195 0.595238 0.992248 0.511765       0.076815        0.276923     0.946667  0.823941  0.386715        0.650000    0.214118    Cotton                        7.03
0.255034 0.023810 0.906977 0.500000       0.094819        0.638462     0.166000  0.620707  0.992344        0.274286    0.572353     Wheat                        8.71
0.476510 0.154762 0.891473 0.823529       0.682737        0.107692     0.654333  0.003501  0.058582        0.307143    0.364706     Wheat                        8.44
0.161074 0.571429 0.627907 0.926471       0.755151        0.676923     0.182333  0.785262  0.737909        0.600000    0.615882     Wheat                        9.04
0.510067 0.904762 0.837209 0.664706       0.972595        0.223077     0.314333  0.404135  0.719987        0.905714    0.744118     Maize                       10.69
0.798658 0.000000 0.116279 0.305882       0.530506        0.453846     0.390000  0.873124  0.947118        0.657143    0.094706     Wheat                       12.78
0.348993 0.666667 0.263566 0.688235       0.166033        0.892308     0.835333  0.572858  0.824623        0.424286    0.087647     Wheat                        8.79
0.872483 0.190476 0.333333 0.250000       0.938188        0.800000     0.053667  0.191397  0.575640        0.864286    0.108824 Sugarcane                       75.46
1.000000 0.583333 0.651163 0.967647       0.980396        0.107692     0.733667  0.054685  0.232294        0.298571    0.280588     Wheat                       10.51
0.637584 0.154762 0.627907 0.823529       0.923785        0.761538     0.912667  0.555185  0.509822        0.527143    0.744706    Potato                       26.80
0.476510 0.690476 0.782946 0.432353       0.871774        0.415385     0.079333  0.566856  0.102487        0.310000    0.638824     Wheat                        9.90
0.409396 0.952381 0.480620 0.785294       0.077616        0.992308     0.790667  0.860120  0.488577        0.785714    0.300588    Cotton                        6.96
0.033557 0.023810 0.248062 0.408824       0.854971        0.300000     0.107667  0.038680  0.193780        0.200000    0.855882    Potato                       22.04
0.208054 0.464286 0.457364 0.073529       0.953391        0.469231     0.963000  0.821440  0.934842        0.655714    0.728824    Potato                       25.48
0.657718 0.773810 0.945736 0.705882       0.552511        0.338462     0.815333  0.405635  0.406566        0.660000    0.972941      Rice                       10.24
0.919463 0.392857 0.007752 0.405882       0.772755        0.584615     0.695000  0.528343  0.149290        0.931429    0.685882      Rice                        8.92
0.872483 0.095238 0.434109 0.929412       0.660932        0.269231     0.550000  0.533344  0.023478        0.441429    0.717059     Wheat                        8.99
0.503356 0.988095 0.341085 0.305882       0.288058        0.915385     0.920667  0.382294  0.330362        0.495714    0.823529    Cotton                        8.07
0.389262 0.238095 0.232558 0.844118       0.587718        0.615385     0.119000  0.185895  0.057573        0.598571    0.925294    Potato                       25.15
0.201342 0.285714 0.170543 0.679412       0.889578        0.946154     0.121667  0.078693  0.459297        0.127143    0.277059     Wheat                        8.58
0.617450 0.511905 0.217054 0.852941       0.496499        0.676923     0.822333  0.206902  0.046795        0.455714    0.645882      Rice                        8.87
0.456376 0.285714 0.232558 0.291176       0.590318        0.184615     0.482333  0.714405  0.833480        0.150000    0.412353     Wheat                        8.60
0.342282 0.095238 0.131783 0.461765       0.531506        0.015385     0.845000  0.682394  0.465640        0.787143    0.229412     Wheat                        6.12
0.590604 0.726190 0.077519 0.823529       0.282456        0.407692     0.390667  0.675559  0.793009        0.327143    0.192353      Rice                       10.36
0.845638 0.297619 0.790698 0.644118       0.643729        0.992308     0.452000  0.907803  0.364002        0.437143    0.098235     Wheat                        7.53
0.201342 0.666667 0.356589 0.358824       0.509502        0.876923     0.332000  0.456819  0.768034        0.282857    0.848235 Sugarcane                       76.85
0.557047 0.428571 0.015504 0.511765       0.232647        0.846154     0.950667  0.759253  0.405261        0.257143    0.011176 Sugarcane                       72.83
0.845638 0.178571 1.000000 0.997059       0.895579        0.569231     0.465000  0.668223  0.671487        0.987143    0.994706 Sugarcane                       74.03
1.000000 0.428571 0.550388 0.741176       0.950190        0.092308     0.755000  0.937146  0.713375        0.832857    0.964706    Cotton                        8.47
0.879195 0.892857 1.000000 0.614706       0.055411        0.015385     0.696000  0.669890  0.602547        0.448571    0.530588      Rice                       11.21
0.080537 0.273810 0.162791 0.826471       0.622525        0.838462     0.235000  0.180060  0.054944        0.828571    0.742941 Sugarcane                       71.69
0.295302 0.297619 0.953488 0.441176       0.415083        0.176923     0.914000  0.744248  0.366991        0.677143    0.458235    Cotton                        8.00
0.845638 0.226190 0.147287 0.950000       0.526105        0.076923     0.544667  0.357953  0.776903        0.410000    0.219412     Wheat                        7.48
0.758389 0.095238 0.589147 0.552941       0.373875        0.707692     0.855667  0.254918  0.924941        0.028571    0.738824    Cotton                        8.18
0.127517 0.333333 1.000000 0.326471       0.474495        0.000000     0.832333  0.278093  0.660584        0.912857    0.448235 Sugarcane                       77.28
0.536913 0.357143 0.240310 0.085294       0.323465        0.738462     0.058667  0.825108  0.967625        0.227143    0.865882      Rice                        9.46
0.859060 0.214286 0.689922 0.376471       0.117624        0.192308     0.619667  0.452818  0.274234        0.724286    0.860588 Sugarcane                       73.88
0.953020 0.226190 0.015504 0.567647       0.302060        0.323077     0.789000  0.469156  0.136146        0.815714    0.958235 Sugarcane                       75.03
0.107383 0.309524 0.317829 0.702941       0.670534        0.169231     0.906333  0.010504  0.327809        0.587143    0.698235     Wheat                        9.74
0.382550 1.000000 0.589147 0.876471       0.050410        0.776923     0.506333  0.270090  0.678219        0.657143    0.492353 Sugarcane                       72.80
0.476510 0.511905 0.775194 0.944118       0.382877        0.484615     0.750667  0.883461  0.390441        0.068571    0.561176     Maize                        9.36
0.724832 0.404762 0.984496 0.102941       0.042208        0.169231     0.969667  0.497999  0.659228        0.560000    0.358824    Cotton                        9.95
0.147651 0.833333 0.356589 0.600000       0.356271        0.038462     0.828000  0.416305  0.702080        0.297143    0.659412      Rice                        7.80
0.476510 0.250000 0.945736 0.667647       0.087618        0.984615     0.854333  0.073858  0.614038        0.568571    0.092353 Sugarcane                       74.30
0.046980 0.869048 0.255814 0.173529       0.339668        0.715385     0.407333  0.293264  0.779021        0.604286    0.991765    Cotton                        5.87
0.389262 0.166667 0.317829 0.547059       0.838168        0.676923     0.091667  0.131044  0.232994        0.072857    0.062941     Wheat                        6.39
0.738255 0.142857 0.248062 0.335294       0.613523        0.500000     0.966000  0.164221  0.109483        0.437143    0.602353    Cotton                        4.41
0.080537 0.035714 0.945736 0.076471       0.682336        0.438462     0.695667  0.338780  0.048004        0.847143    0.290588    Potato                       23.85
0.100671 0.964286 0.201550 0.064706       0.503901        0.792308     0.171000  0.067022  0.976378        0.121429    0.822353      Rice                        8.82
0.791946 0.654762 0.449612 0.758824       0.922585        0.823077     0.973667  0.778426  0.717954        0.748571    0.630000     Wheat                       11.89
0.006711 0.261905 0.883721 0.614706       0.541308        0.061538     0.715667  0.621874  0.238297        0.551429    0.607647    Potato                       23.40
0.966443 0.392857 0.984496 0.714706       0.104221        0.861538     0.090333  0.799767  0.476927        0.614286    0.748824      Rice                        9.32
0.194631 0.190476 0.922481 0.685294       0.933387        0.761538     0.170667  0.347783  0.061992        0.021429    0.118235    Cotton                        9.18
0.684564 0.321429 0.868217 0.135294       0.133027        0.484615     0.865333  0.222074  0.664827        0.864286    0.311765     Maize                        9.72
0.080537 0.154762 0.108527 0.152941       0.999400        0.476923     0.953667  0.590030  0.967385        0.902857    0.505882     Maize                       11.61
0.637584 0.392857 0.635659 0.252941       0.435487        0.838462     0.364667  0.021841  0.705955        0.622857    0.320000     Wheat                       10.16
0.624161 0.880952 0.635659 0.400000       0.073415        0.792308     0.413333  0.088863  0.622655        0.988571    0.110000    Potato                       27.87
0.543624 0.666667 0.170543 0.938235       0.864373        0.138462     0.395333  0.741581  0.922447        0.301429    0.309412    Cotton                        5.69
0.080537 0.904762 0.077519 0.673529       0.092819        0.546154     0.835333  0.887462  0.512407        0.208571    0.458235    Potato                       22.62
0.624161 0.642857 0.891473 0.255882       0.174435        0.969231     0.453333  0.205402  0.745277        0.147143    0.147647    Potato                       25.44
0.993289 0.773810 0.790698 0.055882       0.417483        0.738462     0.375333  0.791097  0.933049        0.180000    0.661765    Potato                       28.21
0.744966 0.428571 0.046512 0.685294       0.676335        0.969231     0.622000  0.383628  0.646973        0.034286    0.072353     Wheat                        9.55
0.362416 0.797619 0.813953 0.626471       0.121224        0.776923     0.490667  0.415972  0.526059        0.702857    0.891765    Potato                       24.87
0.536913 0.892857 0.875969 0.676471       0.622725        0.523077     0.533333  0.884128  0.580498        0.772857    0.362941    Cotton                        7.23
0.771812 0.297619 0.170543 0.261765       0.780556        0.607692     0.407000  0.621040  0.769611        0.011429    0.358824    Potato                       27.71
0.953020 0.714286 0.782946 0.517647       0.123425        0.707692     0.460667  0.812104  0.051630        0.234286    0.210000    Potato                       25.21
0.718121 0.785714 0.441860 0.361765       0.647730        0.730769     0.036000  0.775925  0.328029        0.218571    0.481765    Potato                       24.42
0.348993 0.988095 0.147287 0.817647       0.958992        0.746154     0.925667  0.574191  0.051213        0.634286    0.832353    Potato                       24.44
0.852349 0.869048 0.899225 0.070588       0.967594        0.930769     0.030667  0.747916  0.786397        0.787143    0.586471 Sugarcane                       75.55
0.375839 0.607143 0.775194 0.276471       0.161632        0.307692     0.772667  0.708236  0.915103        0.718571    0.810000 Sugarcane                       75.25
0.342282 0.202381 0.007752 0.602941       0.759952        0.830769     0.298333  0.480327  0.399450        0.761429    0.968824      Rice                       11.41
0.912752 0.619048 0.162791 0.205882       0.846769        0.569231     0.112333  0.151717  0.251941        0.712857    0.625294      Rice                        8.45
0.738255 0.738095 0.534884 0.673529       0.889178        0.884615     0.609667  0.266255  0.040327        0.760000    0.168824    Cotton                        9.48
0.000000 0.619048 0.790698 0.138235       0.323665        0.630769     0.707000  0.376292  0.006560        0.561429    0.302941     Maize                        8.68
0.288591 0.309524 0.798450 0.023529       0.270254        0.938462     0.630333  0.586696  0.545322        0.545714    0.661176    Potato                       24.76
0.496644 0.357143 0.271318 0.864706       0.047810        0.423077     0.576000  0.297766  0.333332        0.822857    0.781765    Potato                       22.75
0.651007 0.000000 0.829457 0.332353       0.399480        0.100000     0.536333  0.205235  0.964379        0.612857    0.654706      Rice                       10.42
0.053691 0.059524 0.178295 0.155882       0.124025        0.646154     0.541000  0.035345  0.817643        0.145714    0.578824    Potato                       22.25
0.208054 0.119048 0.162791 0.173529       0.786357        0.776923     0.865333  0.212404  0.450888        0.865714    0.927059     Maize                        8.45
0.093960 0.392857 0.635659 0.885294       0.143029        0.692308     0.090000  0.539013  0.198462        0.481429    0.496471      Rice                        5.70
0.932886 0.988095 0.558140 0.655882       0.819164        0.723077     0.157333  0.139547  0.382720        0.251429    0.666471      Rice                       11.89
0.906040 0.738095 0.953488 0.955882       0.107622        0.030769     0.812667  0.029176  0.071393        0.375714    0.312353      Rice                        8.49
0.476510 0.619048 0.620155 0.800000       0.480696        0.961538     0.303000  0.074525  0.622799        0.570000    0.388824      Rice                       11.02
0.073826 1.000000 0.565891 0.767647       0.384677        0.261538     0.771667  0.952317  0.865338        0.394286    0.234706    Cotton                        8.54
0.429530 1.000000 0.224806 0.500000       0.601720        0.415385     0.352667  0.035345  0.435383        0.592857    0.800000     Wheat                        8.81
0.711409 0.202381 0.193798 0.820588       0.518904        0.415385     0.925333  0.472324  0.480353        0.561429    0.199412      Rice                        9.36
0.275168 0.238095 0.984496 0.411765       0.598720        0.907692     0.281333  0.688396  0.938108        0.551429    0.232353    Cotton                        7.20
0.765101 0.214286 0.077519 0.826471       0.001000        0.746154     0.427000  0.223074  0.309482        0.565714    0.107059      Rice                        7.53
0.926174 0.035714 0.147287 0.758824       0.127626        0.623077     0.159000  0.964321  0.101466        0.318571    0.734706 Sugarcane                       72.86
0.684564 0.904762 0.906977 0.679412       0.517303        0.123077     0.666667  0.022508  0.068732        0.861429    0.075882     Maize                        8.37
0.630872 0.964286 0.426357 0.329412       0.229646        0.323077     0.403000  0.880293  0.768375        0.532857    0.059412    Potato                       27.52
0.107383 0.333333 0.356589 0.629412       0.076415        0.492308     0.941333  0.391464  0.218190        0.045714    0.625294 Sugarcane                       72.86
0.563758 0.285714 0.682171 0.505882       0.217844        0.115385     0.015667  0.383795  0.999244        0.294286    0.375294     Maize                       12.76
0.369128 0.654762 0.441860 0.461765       0.779956        0.569231     0.387667  0.472157  0.963419        0.717143    0.927059 Sugarcane                       75.81
0.892617 0.904762 0.069767 0.991176       0.541708        0.215385     0.023667  0.971490  0.853988        0.665714    0.877059    Potato                       24.47
0.570470 0.738095 0.162791 0.502941       0.190038        0.823077     0.329000  0.628209  0.503898        0.194286    0.496471      Rice                       11.27
0.677852 0.309524 0.542636 0.032353       0.016003        0.830769     0.380333  0.878626  0.507768        0.998571    0.082353     Wheat                        7.88
0.355705 0.702381 0.178295 0.626471       0.357672        0.600000     0.258000  0.027676  0.932409        0.625714    0.550588     Maize                        8.97
